,Chart Artist Name,Spotify Artist Name,Chart Song Name,Spotify Song Name,Lev Dist,Predicted URL,Debut Year,Debut Date,Chart Appearances,Sp Artist Genres,Sp Album Genres,Sp Album Type,Sp Album Name
0,Nickel Creek,Nickel Creek,When You Come Back Down,When You Come Back Down,0.0,https://open.spotify.com/track/1xVBmHH65VMaJP61SmOSUk,2001,8/18/01,Country,bluegrass || indie folk || instrumental bluegrass || mandolin || progressive bluegrass,,album,Nickel Creek
0,Eddy Herrera,Eddy Herrera,Tu Eres Ajena,Tu Eres Ajena,0.0,https://open.spotify.com/track/1jD48pmiHMSVHHPzKLi4P3,2001,8/18/01,Latin,dominican pop || latin || panamanian pop || tropical,,album,Atrevido
0,Conjunto Primavera,Conjunto Primavera,Derecho A La Vida,Derecho A La Vida,0.0,https://open.spotify.com/track/3kI5UIlvWskn7FJJGHvzRm,2001,8/18/01,Latin,banda || cumbia || grupera || norteno || ranchera || regional mexican,,album,Ansia De Amar
0,Nelly Furtado,Nelly Furtado,Turn Off The Light,Turn Off The Light,0.0,https://open.spotify.com/track/6P8pMrMxdkUtW7Ze6Zx2l1,2001,8/18/01,Hot100,canadian latin || canadian pop || dance pop || pop || pop rap || pop rock,,album,"Whoa, Nelly!"
0,Aaron Tippin,Aaron Tippin,Always Was,Always Was,0.0,https://open.spotify.com/track/7jJWHQNQAQL0dxY9o0RSMk,2001,8/18/01,Country,country || country road || country rock || redneck,,album,People Like Us
0,Ednita Nazario,Ednita Nazario,Dime,Dime,0.0,https://open.spotify.com/track/4olAvdptSRgikUqQ7N2wxo,2001,8/18/01,Latin,latin || latin arena pop || latin pop || puerto rican pop || tropical,,album,Sin Limite
0,Christina Milian,Christina Milian,AM To PM,AM To PM,0.0,https://open.spotify.com/track/4e4dNzVG8DBQqbhX57Wxe8,2001,8/25/01,Hot100,dance pop || europop || hip pop || pop rap || r&b || urban contemporary,,compilation,Bachelorette Party
0,Gorillaz,Gorillaz,Clint Eastwood,Clint Eastwood,0.0,https://open.spotify.com/track/7yMiX7n9SBvadzox8T5jzT,2001,8/25/01,Hot100,alternative hip hop || art pop,,album,Gorillaz
0,Alan Jackson,Alan Jackson,Where I Come From,Where I Come From,0.0,https://open.spotify.com/track/6ej1QJ8eIYmhsyTlvgDajy,2001,8/25/01,"Country, Hot100",contemporary country || country || country road,,compilation,34 Number Ones
0,Juvenile,Juvenile,Set It Off,Set It Off,0.0,https://open.spotify.com/track/44LFap7VrB4356vfbQOZHg,2001,8/25/01,"Hot100, RAB, Rap",bounce || crunk || dirty south rap || gangster rap || hip hop || new orleans rap || pop rap || rap || southern hip hop || trap,,album,Project English
0,Los Tigrillos,Los Tigrillos,Sera Porque Te Amo,Será porque te amo,1.0,https://open.spotify.com/track/1lH7iIoRToQuAVR2uj9ICF,2001,8/25/01,Latin,banda || cumbia || grupera || norteno || ranchera || regional mexican || tejano,,album,Cumbias con Garra Vol. IV *
0,Tracy Byrd,Tracy Byrd,Just Let Me Be In Love,Just Let Me Be In Love,0.0,https://open.spotify.com/track/71EVFQO2umcIfdxE8DquYy,2001,8/25/01,"Country, Hot100",contemporary country || country || country road || country rock || redneck,,album,Ten Rounds
0,Lonestar,Lonestar,With Me,With Me,0.0,https://open.spotify.com/track/61XldWSH5dFwosPZToxNOf,2001,8/25/01,"Country, Hot100",contemporary country || country || country road,,album,I'm Already There
0,Alien Ant Farm,Alien Ant Farm,Smooth Criminal,Smooth Criminal,0.0,https://open.spotify.com/track/5z6xHjCZr7a7AIcy8sPBKy,2001,8/25/01,Hot100,alternative metal || funk metal || nu metal || post-grunge || rap rock,,album,Anthology
0,Ley Alejandro,Ley Alejandro,Tu Convencela,Tu Convencela,0.0,https://open.spotify.com/track/0r5m9ofYIfP0ZG4GQIB6QB,2001,8/25/01,Latin,,,album,Sentir Amor
0,R. Kelly,R. Kelly,Feelin' On Yo Booty,Feelin' On Yo Booty,0.0,https://open.spotify.com/track/7cFQFr1VpkSp3BTIn7X719,2001,8/25/01,"Hot100, RAB",,,album,TP-2.com
0,Michelle Branch,Michelle Branch,Everywhere,Everywhere,0.0,https://open.spotify.com/track/1u0l8zWpQeMYStFkc2mLD7,2001,9/1/01,Hot100,candy pop || dance pop || lilith || neo mellow || pop rock || post-teen pop,,album,The Spirit Room (U.S. Version)
0,Toby Keith,Toby Keith,I Wanna Talk About Me,I Wanna Talk About Me,0.0,https://open.spotify.com/track/3VHevS1BocAcrihLnl11DG,2001,9/1/01,"Country, Hot100",contemporary country || country || country road || oklahoma country,,album,Pull My Chain
0,Five For Fighting,Five For Fighting,Superman (It's Not Easy),Superman (It's Not Easy),0.0,https://open.spotify.com/track/3TwtrR1yNLY1PMPsrGQpOp,2001,9/1/01,Hot100,acoustic pop || neo mellow || piano rock || pop rock || post-grunge,,album,America Town
0,Sum 41,Sum 41,Fat Lip,Fat Lip,0.0,https://open.spotify.com/track/4KacUpvbA3Mfo05gttTjhN,2001,9/1/01,Hot100,alternative metal || canadian pop punk || canadian punk || modern rock || nu metal || pop punk || post-grunge || punk,,album,"All Killer, No Filler"
0,Los Tri-o,Los Tri-O,Si Quieres,Si Quieres,0.0,https://open.spotify.com/track/7uy41FVPYT1Boa2Dktslq5,2001,9/1/01,Latin,bolero,,album,El Amor Bonito
0,Brad Paisley,Brad Paisley,Wrapped Around,Wrapped Around,0.0,https://open.spotify.com/track/20dc1jFEG3azMMyvpHj8La,2001,9/1/01,"Country, Hot100",contemporary country || country || country road,,album,Part II
0,Kool Keith,Kool Keith,Thug Or What?,Thug or What?,0.0,https://open.spotify.com/track/4WzmnTiwFMJRCeLJk1Brfo,2001,9/1/01,Rap,alternative hip hop || bronx hip hop || east coast hip hop || hardcore hip hop || hip hop || turntablism,,compilation,Eastern Conference All Stars II
0,Jadakiss,Jadakiss,Knock Yourself Out,Knock Yourself Out,0.0,https://open.spotify.com/track/4jCio4LNO1eZbl09ed4ZFn,2001,9/1/01,RAB,battle rap || east coast hip hop || gangster rap || hardcore hip hop || hip hop || hip pop || pop rap || rap || trap,,album,Kiss Tha Game Goodbye
0,Bubba Sparxxx,Bubba Sparxxx,Ugly,Ugly,0.0,https://open.spotify.com/track/3NOq1Gpiy4KwDni8NhOmHQ,2001,9/8/01,"Hot100, RAB, Rap",atl hip hop || country rap || dirty south rap || pop rap || redneck || southern hip hop,,album,"Dark Days, Bright Nights"
0,Los Socios del Ritmo,Los Socios Del Ritmo,A Punto De Caramelo,A Punto de Caramelo,0.0,https://open.spotify.com/track/0wkkE1OKLS4N2Jd0ytj1Ik,2001,9/8/01,Latin,chunchaca || cumbia || cumbia sonidera || grupera || ranchera || regional mexican,,album,A Punto de Caramelo
0,Michael Jackson,Michael Jackson,You Rock My World,You Rock My World,0.0,https://open.spotify.com/track/1Lhwn4PqeGpM4LTVUowW76,2001,9/8/01,"Hot100, RAB",pop || r&b || soul,,album,Invincible
0,Chad Brock,Chad Brock,Tell Me How,Tell Me How,0.0,https://open.spotify.com/track/5P34jTk7hBagY65WnaPR1I,2001,9/8/01,Country,country || country road,,album,III
0,Jeffrey Steele,Jeffrey Steele,Somethin' In The Water,Somethin' In The Water,0.0,https://open.spotify.com/track/1NwgDcWmMOMikTwZ60Oh06,2001,9/8/01,Country,,,album,Gold. Platinum. Chrome And Steele
0,Jamie O'Neal,Jamie O'Neal,Shiver,Shiver,0.0,https://open.spotify.com/track/4zhyvLJBiVv0mp8qmtVDWd,2001,9/8/01,Country,contemporary country || country || country dawn || country road,,album,Shiver
0,Maxwell,Maxwell,Lifetime,Lifetime,0.0,https://open.spotify.com/track/0tXq1ob3ysGZN2oK1abtyp,2001,9/8/01,"Hot100, RAB",dance pop || funk || hip pop || neo soul || new jack swing || quiet storm || r&b || soul || urban contemporary,,album,Now
0,Montgomery Gentry,Montgomery Gentry,Cold One Comin' On,Cold One Comin' On,0.0,https://open.spotify.com/track/3qB3gaY2Rwb0UlyEqThvls,2001,9/8/01,Country,contemporary country || country || country road || modern country rock || redneck,,album,Carrying On
0,Brian McComas,Brian McComas,Night Disappear With You,Night Disappear With You,0.0,https://open.spotify.com/track/5YRkwgrH5w0olJYKGLCdsP,2001,9/8/01,Country,arkansas country || country road || modern country rock,,album,Brian McComas
0,Nickelback,Nickelback,How You Remind Me,How You Remind Me,0.0,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf,2001,9/8/01,Hot100,alternative metal || canadian rock || nu metal || post-grunge,,album,Silver Side Up
0,David Ball,David Ball,Riding With Private Malone,Riding With Private Malone,0.0,https://open.spotify.com/track/4yym5ZJXwvg03d4kyhLVZO,2001,9/15/01,"Country, Hot100",country || country road || country rock,,album,Amigo
0,Chocolate,Chocolate,Mayonesa,Mayonesa,0.0,https://open.spotify.com/track/5Qjx4obghhfhsh6DiUwpNM,2001,9/15/01,Latin,cumbia uruguaya,,album,2000 Grandes Exitos
0,Martina McBride,Martina McBride,When God-Fearin' Women Get The Blues,When God-Fearin' Women Get The Blues,0.0,https://open.spotify.com/track/78Pl98qYK16Egcle5fMx0G,2001,9/15/01,"Country, Hot100",contemporary country || country || country dawn || country road,,compilation,The Essential Martina McBride
0,Pat Green,Pat Green,Carry On,Carry On,0.0,https://open.spotify.com/track/2HieRfsSSwQA1JUtfmRNgo,2001,9/15/01,Country,texas country,,album,Three Days
0,DMX,DMX,We Right Here,We Right Here,0.0,https://open.spotify.com/track/4jttAL9l4N4cFnrLeYcICI,2001,9/15/01,"RAB, Rap",east coast hip hop || gangster rap || hardcore hip hop || hip hop || pop rap || rap || southern hip hop,,album,The Great Depression
0,Travis Tritt,Travis Tritt,Love Of A Woman,Love of a Woman,0.0,https://open.spotify.com/track/7dVINsv6faqqTUelZdvd5U,2001,9/15/01,"Country, Hot100",contemporary country || country || country road || country rock || outlaw country,,album,Down The Road I Go
0,Brian McKnight,Brian McKnight,Love Of My Life,Love Of My Life,0.0,https://open.spotify.com/track/0pCDds54QUooGedfpHUjtW,2001,9/15/01,"Hot100, RAB",dance pop || new jack swing || quiet storm || r&b || urban contemporary,,album,Superhero
0,112,112,Dance With Me,Dance with Me,0.0,https://open.spotify.com/track/6uRH1qMz30ZBwwUG0IYE5s,2001,9/15/01,"Hot100, RAB",atl hip hop || boy band || dance pop || gangster rap || hip pop || new jack swing || pop rap || r&b || rap || southern hip hop || urban contemporary,,album,Part III
0,Sara Evans,Sara Evans,Saints & Angels,Saints & Angels,0.0,https://open.spotify.com/track/0iKcecJLJMijQ7bWfkL8B0,2001,9/15/01,Country,contemporary country || country || country dawn || country gospel || country road,,compilation,Greatest Hits
0,La Original Banda el Limon de Salvador Lizarraga,La Original Banda El Limón de Salvador Lizárraga,Soledad,Soledad,2.0,https://open.spotify.com/track/5XfMid23S6ILRE1w37wLlB,2001,9/15/01,Latin,banda || duranguense || grupera || norteno || ranchera || regional mexican || regional mexican pop,,album,40 Aniversario En Vivo Vol 2
0,Enrique Iglesias,Enrique Iglesias,Heroe,Heroe,0.0,https://open.spotify.com/track/4AkrkORGjiz7c90mwxAvdW,2001,9/22/01,Latin,dance pop || latin || latin pop || mexican pop || pop || tropical,,album,Escape
0,Usher,Usher,U Got It Bad,U Got It Bad,0.0,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r,2001,9/22/01,"Hot100, RAB",atl hip hop || dance pop || pop || r&b || urban contemporary,,album,8701
0,'N Sync,*NSYNC,Gone,Gone,2.0,https://open.spotify.com/track/4CCUjYJPbSXLL23BFeBVbI,2001,9/22/01,"Hot100, RAB",boy band || dance pop || europop || pop || post-teen pop,,album,Celebrity
0,Shakira,Shakira,"Suerte [Whenever, Wherever]","Suerte (Whenever, Wherever)",2.0,https://open.spotify.com/track/3TY1PFZXmYeiLcXygB74My,2001,9/22/01,Latin,colombian pop || dance pop || latin || latin pop || pop,,album,Laundry Service
0,Incubus,Incubus,Wish You Were Here,Wish You Were Here,0.0,https://open.spotify.com/track/6KtLECDztnah63TNmV4Plw,2001,9/22/01,Hot100,alternative metal || alternative rock || funk metal || funk rock || modern rock || nu metal || pop rock || post-grunge || rock,,album,Morning View
0,Alexandre Pires,Alexandre Pires,Usted Se Me Llevo La Vida,Usted Se Me Llevo la Vida,0.0,https://open.spotify.com/track/1wx6JALNy9KXwndVziEUKw,2001,9/22/01,Latin,axe || pagode,,album,É Por Amor
0,JAY-Z,JAY-Z,Izzo (H.O.V.A.),Izzo (H.O.V.A.),0.0,https://open.spotify.com/track/4h5KBcltGefua73AUPYps7,2001,9/22/01,"Hot100, RAB, Rap",east coast hip hop || hip hop || pop rap || rap,,album,The Blueprint (Explicit Version)
0,Juanes,Juanes,Nada,Nada,0.0,https://open.spotify.com/track/0fxLW78I51KMo6SNMm7Fcg,2001,9/29/01,Latin,colombian pop || cumbia || latin || latin pop || mexican pop || pop || rock en espanol || tropical,,album,Fijate Bien
0,Afroman,Afroman,Because I Got High,Because I Got High,0.0,https://open.spotify.com/track/0rRboI6IRuGx56Dq3UdYY4,2001,9/29/01,"Hot100, RAB, Rap",comedy rap || gangster rap || hip hop || rap,,album,The Good Times
0,Faith Hill,Faith Hill,There Will Come A Day,There Will Come a Day,0.0,https://open.spotify.com/track/1LRfmusMwB1Ci3Lv9gDJA3,2001,9/29/01,Country,contemporary country || country || country dawn || country road || pop rock,,album,Breathe
0,Lupillo Rivera,Lupillo Rivera,Tu Recuerdo Y Yo,Tu Recuerdo y Yo,0.0,https://open.spotify.com/track/5m8QDxYJ3VudgVPYQdSnLf,2001,9/29/01,Latin,banda || grupera || norteno || ranchera || regional mexican,,album,Despreciado
0,Tracy Lawrence,Tracy Lawrence,Life Don't Have To Be So Hard,Life Don't Have to Be So Hard,0.0,https://open.spotify.com/track/3TSbF0HklCDloMqMRfZBFZ,2001,9/29/01,Country,arkansas country || contemporary country || country || country road || country rock,,album,Tracy Lawrence
0,U2,U2,Stuck In A Moment You Can't Get Out Of,Stuck In A Moment You Can't Get Out Of,0.0,https://open.spotify.com/track/3xjTuTBaihydhSC7ByNoSb,2001,9/29/01,Hot100,irish rock || permanent wave || rock,,album,All That You Can't Leave Behind
0,Henrik,Henrik,Triangulo De Amor,Triangulo De Amor,0.0,https://open.spotify.com/track/3tUZEn9o7JrXElGOGnc5Ba,2001,9/29/01,Latin,,,compilation,80's Pop En Espanol
0,La Ley,La Ley,Mentira,Mentira,0.0,https://open.spotify.com/track/5Em7MA991Gn3yhheaul0CX,2001,9/29/01,Latin,chilean rock || latin || latin alternative || latin pop || latin rock || rock en espanol,,album,La Ley MTV Unplugged
0,DMX,DMX,Who We Be,Who We Be,0.0,https://open.spotify.com/track/1RbnH7qjUyWJWh8kjFIYNw,2001,9/29/01,"Hot100, RAB, Rap",east coast hip hop || gangster rap || hardcore hip hop || hip hop || pop rap || rap || southern hip hop,,album,The Great Depression
0,Destiny's Child,Destiny's Child,Emotion,Emotion,0.0,https://open.spotify.com/track/01Aj44KIjCrPmZeXq4UOky,2001,9/29/01,"Hot100, RAB",dance pop || girl group || hip pop || pop || r&b || urban contemporary,,album,Survivor
0,Alejandro Fernandez,Alejandro Fernandez,Tantita Pena,Tantita Pena,0.0,https://open.spotify.com/track/4tly3E8AM6NCQ54Q79iRoi,2001,9/29/01,Latin,latin || latin arena pop || latin pop || mexican pop || ranchera || rock en espanol,,album,Lo Esencial De Alejandro Fernández
0,Ricardo Montaner,Ricardo Montaner,Resumiendo,Resumiendo,0.0,https://open.spotify.com/track/0pinGFu5VJ59eSo5AqA8Y4,2001,9/29/01,Latin,latin || latin pop || tropical,,album,Las #1 De Ricardo Montaner
0,Enrique Iglesias,Enrique Iglesias,Hero,Hero,0.0,https://open.spotify.com/track/24Gxm7Eh7tO83E26LG0CsY,2001,9/29/01,Hot100,dance pop || latin || latin pop || mexican pop || pop || tropical,,album,Escape
0,Lee Greenwood,Lee Greenwood,God Bless The USA,God Bless The USA,0.0,https://open.spotify.com/track/5PSnb2cAvl7m5VmtYH6TOa,2001,9/29/01,"Country, Hot100",country,,album,The Best of….
0,Cristian,Cristian,Yo Queria,Yo Quería,1.0,https://open.spotify.com/track/0EUud5n1n1ajK4K0G1BGxy,2001,9/29/01,Latin,latin || latin pop,,album,Cancionero
0,Tyrese,Tyrese,What Am I Gonna Do,What Am I Gonna Do,0.0,https://open.spotify.com/track/7FFQsnjzumC6eyCXRFPQ2f,2001,9/29/01,"Hot100, RAB",dance pop || deep pop r&b || hip hop || hip pop || neo soul || new jack swing || pop rap || quiet storm || r&b || urban contemporary,,album,2000 Watts
0,Mr. Cheeks,Mr. Cheeks,"Lights, Camera, Action!","Lights, Camera, Action!",0.0,https://open.spotify.com/track/36gOOIQaBwXZVKL5z2vC3Z,2001,9/29/01,"Hot100, RAB, Rap",hip pop,,album,John P. Kelly
0,Nelly,Nelly,#1,#1,0.0,https://open.spotify.com/track/7rSj5gEdN5KgHwbnEVAZ4b,2001,10/6/01,"Hot100, RAB",dance pop || hip hop || pop || pop rap || rap || southern hip hop || urban contemporary,,album,Nellyville
0,Gerald Levert,Gerald Levert,Made To Love Ya,Made to Love Ya,0.0,https://open.spotify.com/track/6QnCf3tdlfCZLRcgfImwJb,2001,10/6/01,RAB,funk || neo soul || new jack swing || quiet storm || r&b || soul || urban contemporary,,album,Gerald's World
0,Industria del Amor,Industria del Amor,Quisiera,Quisiera,0.0,https://open.spotify.com/track/6ccwHE7S5WDpZVbTQpf2xz,2001,10/6/01,Latin,banda || cumbia || duranguense || grupera || norteno || ranchera || regional mexican,,album,Tu Amante Escondido
0,Los Rieleros del Norte,Los Rieleros Del Norte,Una Mujer Como Tu,Una Mujer Como Tú,1.0,https://open.spotify.com/track/62zSWES4N5m1tr7ovTMWf3,2001,10/6/01,Latin,banda || cumbia || duranguense || grupera || norteno || norteno-sax || regional mexican,,album,Entrega De Amor
0,Aaron Tippin,Aaron Tippin,Where The Stars And Stripes And The Eagle Fly,Where The Stars And Stripes And The Eagle Fly,0.0,https://open.spotify.com/track/1tTZM7LUDkxcykOVVIGW4W,2001,10/6/01,"Country, Hot100",country || country road || country rock || redneck,,album,Stars And Stripes
0,JAY-Z,JAY-Z,"Girls, Girls, Girls","Girls, Girls, Girls",0.0,https://open.spotify.com/track/0vzb8Ii9B2fP9c0POFGPOZ,2001,10/6/01,"Hot100, RAB, Rap",east coast hip hop || hip hop || pop rap || rap,,album,The Blueprint (Explicit Version)
0,Intocable,Intocable,Estas Que Te Pelas,Estás Que Te Pelas,1.0,https://open.spotify.com/track/6cYJLejfFUUSG1Ayco8H84,2001,10/6/01,Latin,banda || grupera || latin || latin pop || norteno || ranchera || regional mexican || tejano,,album,Historia Y Tradicion- Es Para Ti
0,Puddle Of Mudd,Puddle Of Mudd,Control,Control,0.0,https://open.spotify.com/track/575Sz3R4xOhueUstPObylF,2001,10/13/01,Hot100,alternative metal || alternative rock || nu metal || post-grunge || rap rock || rock,,album,Come Clean
0,Lenny Kravitz,Lenny Kravitz,Dig In,Dig In,0.0,https://open.spotify.com/track/0mBmE1IzBpbhfwEU4nd4ew,2001,10/13/01,Hot100,permanent wave || pop rock || rock,,album,Lenny
0,Grupo Bryndis,Grupo Bryndis,Vas A Sufrir,Vas A Sufrir,0.0,https://open.spotify.com/track/0IyvFgJQEa46eJ95atoDha,2001,10/13/01,Latin,banda || cumbia || grupera || gruperas inmortales || norteno || regional mexican,,album,El Grupo Que Le Canta Al Amor
0,A.B. Quintanilla III y Los Kumbia Kings,A.B. Quintanilla III Y Los Kumbia Kings,Shhh,Shhh!,1.0,https://open.spotify.com/track/5PfxCpAgGI60HznmZLU8Q0,2001,10/13/01,Latin,,,album,La Historia
0,Paulina Rubio,Paulina Rubio,Sexi Dance,Sexi Dance,0.0,https://open.spotify.com/track/2HUMe9s1Sn8ZrpsbmDjEAH,2001,10/13/01,Latin,dance pop || latin || latin arena pop || latin pop || mexican pop,,album,Paulina
0,Thalia,Thalía,Reencarnacion,Reencarnacion,1.0,https://open.spotify.com/track/1iT6VaEqoBLCQcAYH75jOC,2001,10/13/01,Latin,dance pop || latin || latin pop || mexican pop,,album,Arrasando
0,Ricardo Arjona,Ricardo Arjona,Mesias,Mesías,1.0,https://open.spotify.com/track/3EctzSBpv2WPuEMKibXUVf,2001,10/13/01,Latin,cantautor || latin || latin arena pop || latin pop || rock en espanol || tropical,,album,Galeria Caribe
0,Dixie Chicks,Dixie Chicks,Some Days You Gotta Dance,Some Days You Gotta Dance,0.0,https://open.spotify.com/track/3dQVhh2jNpnLKqJyGiFPmP,2001,10/20/01,"Country, Hot100",contemporary country || country || country dawn,,album,Fly
0,Staind,Staind,Fade,Fade,0.0,https://open.spotify.com/track/70b6WxS0cjxbQqvdu4Q4Sa,2001,10/20/01,Hot100,alternative metal || nu metal || post-grunge || rap rock || rock,,album,Break the Cycle
0,Britney Spears,Britney Spears,I'm A Slave 4 U,I'm a Slave 4 U,0.0,https://open.spotify.com/track/6ldwfK0yWgTAlmIfuQkTYN,2001,10/20/01,Hot100,dance pop || pop || pop rap || post-teen pop,,album,Britney (Digital Deluxe Version)
0,Darryl Worley,Darryl Worley,Sideways,Sideways,0.0,https://open.spotify.com/track/3jeZl83W7lnDafTpWxBcot,2001,10/20/01,Country,contemporary country || country || country road || modern country rock,,album,Hard Rain Don't Last
0,Confederate Railroad,Confederate Railroad,That's What Brothers Do,That's What Brothers Do,0.0,https://open.spotify.com/track/2iwgLp2u2No7Wmgo0uFKeL,2001,10/20/01,Country,country || country road || country rock || redneck || southern rock,,album,Back To The Barroom
0,Backstreet Boys,Backstreet Boys,Drowning,Drowning,0.0,https://open.spotify.com/track/0AiTIiCQ15NW8QHQwSxKuR,2001,10/20/01,Hot100,boy band || dance pop || europop || pop,,compilation,The Hits--Chapter One
0,Creed,Creed,My Sacrifice,My Sacrifice,0.0,https://open.spotify.com/track/2VSbEXqs6NbNiZSTcHlIDR,2001,10/27/01,Hot100,alternative metal || nu metal || pop rock || post-grunge || rock,,album,Weathered
0,Wild Horses,Wild Horses,I Will Survive,I Will Survive,0.0,https://open.spotify.com/track/4isUujeD9Oiu13YE9lCDSf,2001,10/27/01,Country,,,compilation,Dancin' With Thunder
0,Shakira,Shakira,"Whenever, Wherever","Whenever, Wherever",0.0,https://open.spotify.com/track/2lnzGkdtDj5mtlcOW2yRtG,2001,10/27/01,Hot100,colombian pop || dance pop || latin || latin pop || pop,,album,Laundry Service
0,P!nk,P!nk,Get The Party Started,Get the Party Started,0.0,https://open.spotify.com/track/02jcEwywffn3Tsb48fXmlW,2001,10/27/01,Hot100,dance pop || pop || post-teen pop,,album,M!ssundaztood (Expanded Edition)
0,Nate Dogg,Nate Dogg,I Got Love,I Got Love,0.0,https://open.spotify.com/track/52riputZ4Vo5PG9MOSy6r5,2001,10/27/01,RAB,g funk || gangster rap || hip hop || pop rap || rap || west coast rap,,album,Music And Me
0,Alicia Keys,Alicia Keys,A Woman's Worth,A Woman's Worth,0.0,https://open.spotify.com/track/1NRorokmYEtr1koWybvaE4,2001,10/27/01,"Hot100, RAB",hip pop || neo soul || pop || r&b || urban contemporary,,album,Songs In A Minor (Expanded Edition)
0,Juan Gabriel,Juan Gabriel,Inocente Pobre Amigo,Inocente Pobre Amigo,0.0,https://open.spotify.com/track/2CvbBW72Rj5MXokvLpWsXZ,2001,10/27/01,Latin,cancion melodica || latin || latin pop,,album,Con el Mariachi de América de Jesús Rodríguez de Hijar
0,Laura Pausini,Laura Pausini,Volvere Junto A Ti,Volveré junto a ti,1.0,https://open.spotify.com/track/0hBM7L3PO2nmpoUxhwJ6Km,2001,10/27/01,Latin,europop || italian pop || latin || latin arena pop || latin pop || mexican pop || spanish pop,,album,Lo mejor de Laura Pausini - Volveré junto a ti
0,George Strait,George Strait,Run,Run,0.0,https://open.spotify.com/track/1EXMjx4nCIvYTaY5CZMUSl,2001,10/27/01,"Country, Hot100",contemporary country || country || country road,,album,The Road Less Traveled
0,Blake Shelton,Blake Shelton,All Over Me,All Over Me,0.0,https://open.spotify.com/track/5jym9AK0j4z3lWjXUF8JdG,2001,10/27/01,Country,contemporary country || country || country road || oklahoma country,,album,Blake Shelton
0,Pepe Aguilar,Pepe Aguilar,Salado,Salado,0.0,https://open.spotify.com/track/5ZotMJlpmSP7iQyW67mpI2,2001,11/3/01,Latin,grupera || latin talent show || mariachi || ranchera,,album,Lo Mejor De Nosotros
0,Carlos Vives,Carlos Vives,Dejame Entrar,Dejame Entrar,0.0,https://open.spotify.com/track/2jNqxXMkVVpEvjvvwvUDDD,2001,11/3/01,Latin,champeta || colombian pop || latin || latin pop || tropical || vallenato,,album,Dejame Entrar
0,Diamond Rio,Diamond Rio,That's Just That,That's Just That,0.0,https://open.spotify.com/track/526dRWuvAM8wO1WRGUKavr,2001,11/3/01,Country,contemporary country || country || country road || country rock,,album,The Essential Diamond Rio
0,P.O.D.,P.O.D.,Alive,Alive,0.0,https://open.spotify.com/track/0KSpHNE0VOgOh9esiCb0ut,2001,11/3/01,Hot100,alternative metal || funk metal || nu metal || post-grunge || rap metal || rap rock,,compilation,Rock Workout
0,Los Tucanes de Tijuana,Los Tucanes De Tijuana,Promesas,Promesas,0.0,https://open.spotify.com/track/6avHDjDu70rXUjlCqTyzDS,2001,11/3/01,Latin,banda || grupera || norteno || regional mexican,,album,Romance Norteño
0,Busta Rhymes,Busta Rhymes,Break Ya Neck,Break Ya Neck,0.0,https://open.spotify.com/track/0svl7cK07gK1ia5ainczU5,2001,11/3/01,"Hot100, RAB, Rap",east coast hip hop || hardcore hip hop || hip hop || hip pop || pop rap || rap,,album,Genesis
0,Ludacris,Ludacris,Roll Out (My Business),Rollout (My Business),1.0,https://open.spotify.com/track/4SyadrABZJIjeND1HPJS31,2001,11/3/01,"Hot100, RAB, Rap",atl hip hop || dance pop || dirty south rap || hip hop || pop rap || rap || southern hip hop || trap,,album,Word Of Mouf
0,Liberacion,Liberación,En La Misma Cama,En La Misma Cama,1.0,https://open.spotify.com/track/6y7KWAnxSQcuDDW47wWs3E,2001,11/10/01,Latin,banda || cumbia || grupera || gruperas inmortales || norteno || regional mexican || tejano,,album,Ahora Y Siempre
0,Angie Stone,Angie Stone,Brotha,Brotha,0.0,https://open.spotify.com/track/2sNAjuCXxyj8jHt93t9IJ9,2001,11/10/01,"Hot100, RAB",neo soul || r&b || soul || urban contemporary,,album,Mahogany Soul
0,Cyndi Thomson,Cyndi Thomson,I Always Liked That Best,I Always Liked That Best,0.0,https://open.spotify.com/track/2gsql8cuWx9AwkGqwNVxYZ,2001,11/10/01,Country,country || country dawn,,album,My World
0,Alejandra Guzman,Alejandra Guzman,De Verdad,De Verdad,0.0,https://open.spotify.com/track/0C5cuiFvMM2uGp0Csf5mbk,2001,11/10/01,Latin,grupera || latin || latin arena pop || latin pop || mexican pop || rock en espanol,,album,Soy
0,The Calling,The Calling,Wherever You Will Go,Wherever You Will Go,0.0,https://open.spotify.com/track/5QpaGzWp0hwB5faV8dkbAz,2001,11/10/01,Hot100,neo mellow || pop rock || post-grunge,,album,Camino Palmero
0,Martina McBride,Martina McBride,Blessed,Blessed,0.0,https://open.spotify.com/track/0nGzwlShUTBEQePuzMoUjN,2001,11/10/01,"Country, Hot100",contemporary country || country || country dawn || country road,,compilation,Greatest Hits
0,Willy Chirino,Willy Chirino,Tu Eres Mejor,Tu Eres Mejor,0.0,https://open.spotify.com/track/7FLmBAuaQOGShky7bVWJtx,2001,11/10/01,Latin,cubaton || salsa || tropical,,album,"Esencia Cubana ""La Primera Ola"""
0,Hank Williams Jr.,"Hank Williams, Jr.",America Will Survive,America Will Survive,1.0,https://open.spotify.com/track/4G65bTLjDQv8ijsoCCtZSh,2001,11/17/01,Country,country || country road || country rock || outlaw country,,album,A Country Boy Can Survive (Box Set)
