,Chart Artist Name,Spotify Artist Name,Chart Song Name,Spotify Song Name,Lev Dist,Predicted URL,Debut Year,Debut Date
6052,The Chartbusters,The CDM Chartbusters,Why (Doncha Be My Girl),I Wonder Why,22.0,https://open.spotify.com/track/75839U9xt6vCUKcU19m7kS,1964,11/14/64
5643,Apollo featuring Tom Parker,Apollo Orchestra,Joy,Jesu Joy,22.0,https://open.spotify.com/track/3VqYn2SDBAspNsvlv9K9VC,1972,1/1/72
4863,Paula Abdul (Duet With The Wild Pair),Paula Abdul The Wild Pair,Opposites Attract,"Opposites Attract - 7"" Edit",22.0,https://open.spotify.com/track/4mbyVgqUfyajwkXp4GnWFG,1989,12/23/89
1430,StoneBridge Featuring Elsa Li Jones,StoneBridge Elsa Li Jones,If You Like It,If You Like It - Bojan Mix,22.0,https://open.spotify.com/track/5S2W7a8Qn5kNGjouxq35lc,2016,3/26/16
5448,"Ecstasy, Passion & Pain Featuring Barbara Roy","Ecstasy, Passion & Pain",Touch And Go,Touch and Go,22.0,https://open.spotify.com/track/0kcOZmGxC8XcB8YyU8IOOH,1976,6/5/76
1935,Jack & Jack Featuring Skate,Tray Jack,Like That,Like That,22.0,https://open.spotify.com/track/42UEVWnP3MFX4hp45sZu76,2015,2/7/15
1936,Bethel Music,Bethel Music Hannah McClure,You Are My One Thing,You Are My One Thing (Live),22.0,https://open.spotify.com/track/50xkWesIvUyHp65fXcayKw,2015,2/14/15
431,DJ Khaled Featuring SZA,DJ Khaled SZA,Just Us,Just Us (feat. SZA),22.0,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS,2019,6/1/19
1942,Yo Gotti Featuring Nicki Minaj,Yo Gotti,Down In The DM,Down In the DM,22.0,https://open.spotify.com/track/1LxKKYsJNPeBdOwdudsJzv,2015,12/5/15
6159,Dean Martin,Dean Martin,"From The Bottom Of My Heart (Dammi, Dammi, Dammi)",From the Bottom of My Heart,22.0,https://open.spotify.com/track/2E9vbRYksg5pcZVVzJ0t4d,1962,12/1/62
3689,Carrie Underwood With Rascal Flatts,Rascal Flatts,Bless The Broken Road,Bless The Broken Road,22.0,https://open.spotify.com/track/4YjjNHtEsTX6Af4mCTupT5,2005,6/11/05
4064,Samantha Mumba,Samantha Mumba,"Baby, Come Over (This Is Our Night)",Baby Come On Over,22.0,https://open.spotify.com/track/4PRB8Cs2ONx4VcVv0rFSwj,2001,5/12/01
4873,Entouch Featuring Keith Sweat,Entouch,All Nite,All Nite,22.0,https://open.spotify.com/track/6q989QMsV87X9Em9J6DONi,1989,11/11/89
6163,The Stompers,Squeezebox Stompers,(Quarter To Four) Stomp,Alligator Stomp,22.0,https://open.spotify.com/track/014sXV7tk6x8jvaGF08jBe,1962,3/3/62
2059,"VASSY, Crazibiza And Dave Aude",VASSY Crazibiza Dave Audé,Hustlin',Hustlin' (Esquire Remix),22.0,https://open.spotify.com/track/7t2c0kDoHqvQXjrev8t5rH,2014,11/1/14
4090,Moby Featuring Gwen Stefani,Gwen Stefani Piano Tribute,South Side,South Side,22.0,https://open.spotify.com/track/4Ey4VD1652eThxsFXHwUvH,2000,12/2/00
2063,Syn Cole Featuring Madame Buttons,Syn Cole Madame Buttons,Miami 82,Miami 82 - Vocal Mix,22.0,https://open.spotify.com/track/6FiSiUGlIVNUUsM6K4vvuy,2014,5/24/14
2071,Karen O & Ezra Koening,Karen O,The Moon Song,The Moon Song - Live,22.0,https://open.spotify.com/track/3PhAfFb0c9Jm7VfwEUXGo6,2014,3/15/14
2074,August Alsina Featuring Rich Homie Quan Or Yo Gotti,August Alsina Rich Homie Quan,Ghetto,Ghetto,22.0,https://open.spotify.com/track/0zOD30TPDwjfECV1kkUkOm,2014,2/22/14
368,Martin Garrix Featuring JRM,Martin Garrix JRM,These Are The Times,These Are The Times (feat. JRM),22.0,https://open.spotify.com/track/5YN0zHycJ0Yxz31A5QsVov,2019,8/3/19
3090,Mariah Carey Featuring Nicki Minaj,Mariah Carey,Up Out My Face,Up Out My Face,22.0,https://open.spotify.com/track/2TT3V379NnIIjPZyGuiUQy,2010,3/6/10
5365,Jack Ward And Reba McEntire,Reba McEntire Jacky Ward,That Makes Two Of Us,That Makes Two Of Us,22.0,https://open.spotify.com/track/7qlFrkxtpMHxnQ9wjUi4Gv,1979,7/21/79
4876,Anne Murray With Kenny Rogers,Kenny Rogers Anne Murray,If I Ever Fall In Love Again,If I Ever Fall In Love Again,22.0,https://open.spotify.com/track/39gG3SAgGTvMU9JFCHywGT,1989,10/7/89
1877,Chaos Featuring CeCe Peniston,Chaos Factory,Believe,We Believe,22.0,https://open.spotify.com/track/1V13aOGsNn8ef2C3d1e2aP,2015,12/19/15
5459,Michel Polnareff,Michel Polnareff,If You Only Believe (Jesus For Tonite),Jesus For Tonite,22.0,https://open.spotify.com/track/4sUjOPgdQjixcTOKqKVR0J,1976,2/21/76
3734,JC Chasez Featuring Dirt McGirt,JC Chasez,Some Girls (Dance With Women),Some Girls (Dance With Women),22.0,https://open.spotify.com/track/1mJkU57DxmxPrjd3l91HDD,2004,1/31/04
5615,Dawn Featuring Tony Orlando,Tony Orlando & Dawn,Runaway/Happy Together,Runaway/Happy Together,22.0,https://open.spotify.com/track/5RDlBH8oq82g0x0rusRpD8,1972,1/29/72
1513,Big Gigantic Featuring Angela McCluskey,Big Gigantic Kasbo Angela McCluskey,The Little Things,The Little Things - Kasbo Remix,22.0,https://open.spotify.com/track/0aCsQvJk7VXZ6HCHfV5vtj,2016,3/26/16
5595,Dawn Featuring Tony Orlando,Tony Orlando & Dawn,"Say, Has Anybody Seen My Sweet Gypsy Rose","Say, Has Anybody Seen My Sweet Gypsy Rose",22.0,https://open.spotify.com/track/5XpZQZGEzAloijxmVPumtw,1973,7/14/73
5632,Dawn Featuring Tony Orlando,Tony Orlando & Dawn,Vaya Con Dios,Vaya Con Dios,22.0,https://open.spotify.com/track/22x7SBM9NDP0NA1AekMSDe,1972,6/24/72
1563,MORTEN Featuring Frida Sundemo,MORTEN Frida Sundemo,Beautiful Heartbeat,Beautiful Heartbeat - 2017 Edit,22.0,https://open.spotify.com/track/2b6LgvDMvn3HzpOGlXfejC,2016,3/12/16
1570,Madden Featuring 6AM,Madden 6AM,Golden Light,Golden Light (feat. 6AM),22.0,https://open.spotify.com/track/3T8j0WDSw7G98rNLAe2M2X,2016,6/4/16
5571,Jr. Walker,Jr. Walker & The All Stars,Gimme That Beat (Part 1),Gimme That Beat - Pt. 1,22.0,https://open.spotify.com/track/2scc7SMsSETtB8TI65nq4I,1973,2/17/73
5567,Jerry Foster And Tennessee Tornado,Jerry Foster,Looking Back,Looking Back,22.0,https://open.spotify.com/track/7cxjtKV4YgavoS9UgEvP0i,1974,2/16/74
1503,Rain Man Featuring OLY,Rain Man Oly,Bring Back The Summer,Bring Back the Summer (feat. OLY),22.0,https://open.spotify.com/track/4tp0KROOhKDVjRfZrxVOgX,2016,5/21/16
1443,Joe Gauthreaux Featuring Abigail,Joe Gauthreaux Abigail,February (Our Last Kiss),February (Our Last Kiss) Ft. Abigail,22.0,https://open.spotify.com/track/6Zu37GBCdTi5tAkpravD8B,2016,4/9/16
1615,Passion Featuring Kristian Stanfill,Passion Melodie Malone,Simple Pursuit,Simple Pursuit,22.0,https://open.spotify.com/track/2QOcDtnLi8V3aBjq4m7dbI,2016,9/10/16
3230,Chris Brown Featuring Plies,Chris Brown,What I Do,What I Would Do,22.0,https://open.spotify.com/track/41PI7Gg7HSsNfqyjr2PLBQ,2009,12/26/09
5518,Travis Wammack,Travis Wammack,(Shu-Doo-Pa-Poo-Poop) Love Being Your Fool,Love Being Your Fool,22.0,https://open.spotify.com/track/1mLbYsdYafV56rjTuYgtzi,1975,6/21/75
4560,Marco Antonio Solis y Los Bukis,Los Bukis,Si Ya No Te Vuelvo A Ver,Si Ya No Te Vuelvo A Ver,22.0,https://open.spotify.com/track/62kDLRQwHua33e3fLrOVPJ,1995,5/13/95
5485,Archie Bell & The Drells,Archie Bell,Let's Groove (part 1),Let's Groove,22.0,https://open.spotify.com/track/6S3jdmZmSMVS6sOf9Koinv,1976,3/6/76
1856,Cazzette Featuring Netwimers,CAZZETTE Newtimers,Together,Together - Mix Cut,22.0,https://open.spotify.com/track/1TBMSQuvNqUuLsHL2QBtB3,2015,6/20/15
456,DJ Snake Featuring ZHU,DJ Snake ZHU,No More,No More (feat. ZHU),22.0,https://open.spotify.com/track/1j4MPw77pRZ77fMBuaRCZl,2019,8/10/19
4838,Glenn Medeiros Featuring Bobby Brown,Glenn Medeiros,She Ain't Worth It,She Ain't Worth It,22.0,https://open.spotify.com/track/1esdA1BlJS31LTE7VCN9IL,1990,6/23/90
4261,R. Kelly Featuring Keith Murray,R. Kelly Keith Murray,Home Alone,Home Alone - Radio Edit,23.0,https://open.spotify.com/track/4BeIxqpHFjuFG0gWOxOagZ,1998,12/5/98
4975,Aretha Franklin & George Michael,The George Michael Tribute,I Knew You Were Waiting (For Me),I Knew You Were Waiting (For Me),23.0,https://open.spotify.com/track/0MiFYOXgamfAlquGYXg2Y0,1987,3/7/87
6416,Ray Charles and his Orchestra,Ray Charles,Rockhouse (Part 2),Rockhouse (Parts 1 & 2),23.0,https://open.spotify.com/track/4xQcdett4ExN4yxCxBw7VB,1958,12/22/58
4958,Joyce Sims Featuring Jimmy Castor,Joyce Sims,Love Makes A Woman,Love Makes a Woman,23.0,https://open.spotify.com/track/643lScljRtsKvtpWRNYHS1,1988,5/7/88
4761,Johnny Gill,Johnny Gill,"I'm Still Waiting (From ""New Jack City"")",I'm Still Waiting,23.0,https://open.spotify.com/track/6LcNG648VYMpLMiLLDrhMD,1991,9/14/91
4840,The Isley Brothers Featuring Ronald Isley,The Isley Brothers,One Of A Kind,One of a Kind,23.0,https://open.spotify.com/track/2Njf8OelBmD2GpQ9e1Sbn9,1990,3/24/90
4786,Christopher Williams,Christopher Williams,"I'm Dreamin' (From ""New Jack City"")",I'm Dreamin',23.0,https://open.spotify.com/track/04VArZKHm1xesMxqnsutDY,1991,5/11/91
4903,Teddy Riley Featuring Guy,Teddy Riley Guy,"My Fantasy (From ""Do The Right Thing"")","My Fantasy - From ""Do The Right Thing"" Soundtrack",23.0,https://open.spotify.com/track/1LnJGgSRogSfn6aXdgOy8Q,1989,9/23/89
4726,The Isley Brothers Featuring Ronald Isley,The Isley Brothers,Whatever Turns You On,Whatever Turns You On,23.0,https://open.spotify.com/track/6duijgkP6MBAtfomuZFJMA,1992,9/5/92
4734,AB Logic,ABSOLUTE LOGICS,Get Up (Move Boy Move),Get Up,23.0,https://open.spotify.com/track/4P8fCMPtAWSCNpUpx5h0Vn,1992,12/26/92
4849,Jon Bon Jovi,Jon Bon Jovi,"Miracle (From ""Young Guns II"")",Miracle,23.0,https://open.spotify.com/track/6FJ9Xp3fCxSTAdcRVaDQdl,1990,10/27/90
4764,Yomo & Maulkie,Yomon Mingia,Glory,The Glory of the Lord,23.0,https://open.spotify.com/track/1CJsnlsMnmO2tWkDqRSW4s,1991,10/5/91
4457,Lorrie Morgan & Jon Randall,Lorrie Morgan John Randall,By My Side,By My Side (with John Randall),23.0,https://open.spotify.com/track/6SR2XNVBGINXSWQ3dHC4OK,1996,5/4/96
6173,Ray And Bob,Bob Scher,Air Travel,Quieting the Air,23.0,https://open.spotify.com/track/7C1TBdT3Pp2HoReLV5QIoP,1962,6/23/62
4682,The Isley Brothers Featuring Ronald Isley,The Isley Brothers,Sensitive Lover,Sensitive Lover,23.0,https://open.spotify.com/track/4144cIoZXCSMg0wPNaQWZd,1992,5/16/92
6102,James Brown And The Famous Flames,James Brown & The Famous Flames,Oh Baby Don't You Weep (Part 1),Cold Sweat Part 1,23.0,https://open.spotify.com/track/39PqVnxzNG1O9So8nE55CS,1964,1/25/64
5576,Dawn Featuring Tony Orlando,Dawn,Tie A Yellow Ribbon Round The Ole Oak Tree,Tie A Yellow Ribbon Round The Ole Oak Tree,23.0,https://open.spotify.com/track/48Xp9IMlbyyhIuizaCZDBb,1973,2/17/73
6082,Ike & Tina Turner,Ike & Tina Turner,I Can't Believe What You Say (For Seeing What You Do),I Cant Believe What You Are Saying,23.0,https://open.spotify.com/track/0qcAkCZI3Vn5YAveoggtBG,1964,10/3/64
4396,Too Short & Lil' Kim,Too $hort Lil' Kim,"Call Me (From ""Booty Call"")",Call Me,23.0,https://open.spotify.com/track/7AmLl7nJxPYYmJNrBqHDNo,1997,5/3/97
5641,Johnnie Taylor (The Soul Philosopher),Johnnie Taylor,Standing In For Jody,Standing In For Jody,23.0,https://open.spotify.com/track/0lw2Z2gHNLcaLAO7Ve6Hqn,1972,1/22/72
5682,Bob Seger,Bob Seger,Lookin' Back,Lookin' Back - Live In Detroit/1975,23.0,https://open.spotify.com/track/1qJdYt8OBaF1FNNF5vYfxz,1971,11/20/71
5683,Dawn Featuring Tony Orlando,Dawn,What Are You Doing Sunday,What Are You Doing Sunday,23.0,https://open.spotify.com/track/3LLyc6p3xpVLKPvYNWKwct,1971,10/2/71
6046,Bobby Bland,"Bobby ""Blue"" Bland",Ain't Doing Too Bad (Part 1),Good Time Charlie (Part 1),23.0,https://open.spotify.com/track/4iIvxpYiQh8U2ei68RybKC,1964,10/24/64
5700,Johnnie Taylor (The Soul Philosopher),Johnnie Taylor,Hijackin' Love,Hijackin' Love,23.0,https://open.spotify.com/track/7MhQZtDRdDaBmiaz9YZrF3,1971,8/28/71
6026,Paul Revere & The Raiders Featuring Mark Lindsay,Paul Revere & The Raiders,Just Like Me,Just Like Me,23.0,https://open.spotify.com/track/26zxM3tt5OnkxGFGuKyJHQ,1965,12/4/65
6015,The Manhattans,The Manhattans,I Wanna Be (Your Everything),I Just Wanna Be the One In Your Life,23.0,https://open.spotify.com/track/722OPOiVa1S1DJzfpciD0H,1965,1/23/65
5552,Bob Seger,Bob Seger,Get Out Of Denver,Get Out Of Denver - Live In Detroit/1975,23.0,https://open.spotify.com/track/0e9YaZqnRi3QYSMUIdcarE,1974,7/27/74
5769,Delaney & Bonnie & Friends/Eric Clapton,Delaney & Bonnie,Comin' Home,Comin' Home,23.0,https://open.spotify.com/track/7ad6wbYbJEfYsrEKSGmOzh,1970,2/21/70
4482,Mary J. Blige,Mary J. Blige,"Not Gon' Cry (From ""Waiting To Exhale"")",Not Gon' Cry - Live,23.0,https://open.spotify.com/track/2ESShkgqS1IRwYaaasZDkU,1996,1/27/96
5838,Paul Revere & The Raiders Featuring Mark Lindsay,Paul Revere & The Raiders,Too Much Talk,Too Much Talk,23.0,https://open.spotify.com/track/74QNWd4NGZfyj1CKyGTpeu,1968,2/10/68
4476,Mack 10 & Tha Dogg Pound,Mack 10 Tha Dogg Pound,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",Nothin' But The Cavi Hit - Edit,23.0,https://open.spotify.com/track/4NiBzdQEDJYmntCKLiV4yD,1996,12/14/96
5960,Johnny Rivers,Johnny Rivers,(I Washed My Hands In) Muddy Water,Muddy Water,23.0,https://open.spotify.com/track/53JnBuXIHTP0Tyc1H9uayA,1966,6/11/66
5878,The Cryan' Shames,Cryan' Shames,Young Birds Fly,Young Birds Fly - 45 Version Remix,23.0,https://open.spotify.com/track/0lXrS2Re54jIPVH4ZJmBfF,1968,6/22/68
5942,Paul Revere & The Raiders Featuring Mark Lindsay,Paul Revere & The Raiders,Kicks,Kicks,23.0,https://open.spotify.com/track/71mwyVnF4UkoofVD9bZjqR,1966,3/19/66
5937,Elvis Presley With The Jordanaires and The Imperials Quartet,Elvis Presley The Jordanaires The Imperials Quartet,Indescribably Blue,Indescribably Blue - alt. take 1,23.0,https://open.spotify.com/track/4TlNpP0LK0pRMGD9I8SXMy,1967,1/28/67
5881,"Rev. Martin Luther King, Jr.","Martin Luther King, Jr.",I Have A Dream,"I Have a Dream (August 28, 1963)",23.0,https://open.spotify.com/track/7aAm1TWB2vgPCitgjmMHR7,1968,5/4/68
4447,R. Kelly Featuring Ronald Isley,R. Kelly,Down Low (Nobody Has To Know),Down Low (Nobody Has To Know),23.0,https://open.spotify.com/track/2Nr0L9zn5Vrdu3XfHJNoq3,1996,3/2/96
4461,Robert Miles Featuring Maria Nayler,Robert Miles,One And One,One and One,23.0,https://open.spotify.com/track/7sTqDdGWKnq9se1ZQFi38s,1996,10/5/96
5915,Paul Revere & The Raiders Featuring Mark Lindsay,Paul Revere & The Raiders,I Had A Dream,I Had A Dream,23.0,https://open.spotify.com/track/2yoYkOmSNh65HlRrV3zeyE,1967,8/19/67
5996,Dottie & Ray,Rayan Manush,I Love You Baby,"Baby, I Love You",23.0,https://open.spotify.com/track/7K73DiAfXKIz9on6ONX34Z,1965,1/23/65
4988,Jellybean Featuring Steven Dante,Jellybean,The Real Thing,The Real Thing,23.0,https://open.spotify.com/track/5u2B5OMYhSyquxOwjt3yq5,1987,11/7/87
4561,Willi One Blood,Willi One Blood,"Whiney, Whiney (From ""Dumb And Dumber"")","Whiney, Whiney (What Really Drives Me Crazy)",23.0,https://open.spotify.com/track/581sRkelbIjx55tcgOqCr2,1995,1/21/95
4579,Youssou N'Dour & Neneh Cherry,Youssou N'Dour Neneh Cherry,7 Seconds,7 Seconds (feat. Neneh Cherry),23.0,https://open.spotify.com/track/76D5nfZbYzZYfUZKGy73jy,1994,10/8/94
5014,Tom Wopat,Tom Wopat,True Love (Never Did Run Smooth),Love Can Be True,23.0,https://open.spotify.com/track/220QYmxu9ifbQJ9WjaXSZR,1986,5/24/86
5017,David Foster And Olivia Newton-John,David Foster,The Best Of Me,The Best of Me,23.0,https://open.spotify.com/track/3FUJGbUvwM8IooDXaY8mN1,1986,6/14/86
5027,Sheena Easton,Sheena Easton,"So Far So Good (From ""About Last Night"")",So Far So Good - 1993 Remastered Version,23.0,https://open.spotify.com/track/36H86y0ENZzX3TIb9HMFBQ,1986,8/2/86
5035,Sawyer Brown With 'Cat' Joe Bonsall,Sawyer Brown,Out Goin' Cattin',Out Goin' Cattin',23.0,https://open.spotify.com/track/2HK4xWRWqoB0I7vKrd0vKO,1986,9/27/86
5043,Mtume,Mtume,P.O.P. (Pursuits Of Pleasure) Generation,P.O.P. Generation,23.0,https://open.spotify.com/track/3Llfn9vd5KXblBpg6rM46z,1986,10/25/86
5055,ET (Eddie Townes),Doyle Lawson & Quicksilver,Best Friends,Best Friends,23.0,https://open.spotify.com/track/7wUPit0SNT9zAOOzQO4VZk,1986,3/8/86
5137,Mickey Gilley & Charly McClain,Charly McClain Mickey Gilley,Candy Man,Candy Man,23.0,https://open.spotify.com/track/35OrUCKSwSTavsq6qbMksx,1984,3/3/84
5148,Bananarama,Bananarama,Shy Boy (Don't It Make You Feel Good),Shy Boy - US Extended Version,23.0,https://open.spotify.com/track/0U4kAXROoa3l9SMBwMbZFi,1983,7/2/83
5151,Willie Nelson With Waylon Jennings,Waylon Jennings Willie Nelson,Take It To The Limit,Take It to the Limit,23.0,https://open.spotify.com/track/5vMGVf2TIH66FQLcHhkcJH,1983,10/22/83
5155,Kenny Rogers Duet With Dolly Parton,Dolly Parton,Islands In The Stream,Islands In The Stream,23.0,https://open.spotify.com/track/2BYlwQRy6BogNmfS4fn7VQ,1983,9/3/83
6231,Ray Charles and his Orchestra,Maria Lee Carta(Ray Charles),Unchain My Heart,Unchain my heart,23.0,https://open.spotify.com/track/7FbwvPf7Vyd6ZRpn10jKVH,1961,12/18/61
5460,Creedence Clearwater Revival Featuring John Fogerty,Creedence Clearwater Revival,I Heard It Through The Grapevine,I Heard It Through The Grapevine,23.0,https://open.spotify.com/track/0HHIbFhmTXsIzz2VUmkH96,1976,1/31/76
5187,Gary Stewart And Dean Dillon,Gary Stewart Dean Dillon,Brotherly Love,Brotherly Love (with Dean Dillon),23.0,https://open.spotify.com/track/7noBViMoaT8EyTgfpF0J2S,1982,5/8/82
6204,Danny Peppermint and the Jumping Jacks,Danny Peppermnt,The Peppermint Twist,The Peppermint Twist,23.0,https://open.spotify.com/track/46CUlBVTKmG8phVX0FcEEQ,1961,12/4/61
5255,Quincy Jones Featuring James Ingram,Quincy Jones,Just Once,Just Once,23.0,https://open.spotify.com/track/62YP3NEB4FVPJ90XcgJQKS,1981,9/19/81
6184,Jimmy Smith And The Big Band,Jimmy Smith,Walk On The Wild Side (Part 1),Walk On The Wild Side - Pt. 1,23.0,https://open.spotify.com/track/4z8IU9mvDyEOGlSrzp91gy,1962,6/2/62
6183,Ray Charles and his Orchestra,Symphony Sid and His Orchestra,At The Club,Down at the Playboy Club,23.0,https://open.spotify.com/track/7wPUP3vUYnTp116En1tqAW,1962,4/14/62
4363,Jagged Edge Featuring Da Brat & JD,Jagged Edge,The Way That You Talk,The Way That You Talk,23.0,https://open.spotify.com/track/7w1cDpTllrHTwckLaMSGw9,1997,9/27/97
5341,Roy Clark,Roy Clark,Shoulder To Shoulder (Arm And Arm),Leaning On The Everlasting Arms,23.0,https://open.spotify.com/track/0F3iSqQIENPzOZ2AGmlLiw,1979,3/10/79
5367,Larry Graham,Larry Graham Graham Central Station,(You're A) Foxy Lady,(You're A) Foxy Lady,23.0,https://open.spotify.com/track/4WuQIEaBfLRPxrB0OJhAbo,1979,6/2/79
5376,Peter Tosh with Mick Jagger,Peter Tosh,(You Got To Walk And) Don't Look Back,(You Gotta Walk) Don't Look Back,23.0,https://open.spotify.com/track/7wVfA24TvLYgVBF6o7eDn5,1978,11/4/78
5378,Roy Head,Roy Head,Tonight's The Night(it's Gonna Be Alright),Tonight's The Night,23.0,https://open.spotify.com/track/17l5xwP7iNcwYehGCN7sJP,1978,8/12/78
6161,Joe Harnell And His Orchestra,Enoch Light And His Orchestra,Fly Me To The Moon - Bossa Nova,Fly Me to the Moon,23.0,https://open.spotify.com/track/4YH1GDeSAC7m0223xxqtL1,1962,12/29/62
5383,Gene Cotton,Gene Cotton,Like A Sunday In Salem (The Amos & Andy Song),Like a Sunday In Salem,23.0,https://open.spotify.com/track/2ua7lj8QKEIpvoeB4yfiAf,1978,9/30/78
6210,Andy Stewart,Andy Stewart,A Scottish Soldier (Green Hills of Tyrol),A Scottish Soldier,23.0,https://open.spotify.com/track/6dKl1rfY3GeGaPfKQnNrhQ,1961,4/3/61
4763,The Simpsons Featuring Bart & Homer,The Simpsons,"Deep, Deep Trouble","Deep, Deep Trouble",23.0,https://open.spotify.com/track/0yE1hIgt4v8Gs4t9YmD55d,1991,3/16/91
6420,Marty Robbins,Marty Robbins,She Was Only Seventeen (He Was One Year More),She Was Only Seventeen,23.0,https://open.spotify.com/track/1zQvlTtOe3oZWVwXkexscS,1958,10/20/58
2150,Eric Clapton Featuring Willie Nelson,Willie Nelson,Songbird,Songbird,23.0,https://open.spotify.com/track/2vWsrR6v5aBuRTYctyxYr0,2014,8/9/14
1174,Migos Featuring Travis Scott,Migos,Kelly Price,Kelly Price,23.0,https://open.spotify.com/track/2vlEapBLbOKzmaqV7AWkba,2017,2/18/17
3918,Toni Braxton Featuring Loon,Toni Braxton Loon,Hit The Freeway,Hit The Freeway (feat. Loon),23.0,https://open.spotify.com/track/2ZijkqwRW54s73jeC5dz9D,2002,11/9/02
2978,Young Jeezy Featuring Lil Wayne,Lil Wayne,Ballin',Ballin,23.0,https://open.spotify.com/track/78vq7tv85puG08nbi0njMq,2011,6/4/11
2303,Joe Gauthreaux Featuring Mitch Amtrak,Joe Gauthreaux Mitch Amtrak,Bye Felicia!,Bye Felicia - Radio Edit,23.0,https://open.spotify.com/track/0yd2YBYBzFhO0G6nS00COO,2014,8/9/14
1923,The Chainsmokers Featuring Great Good Fine OK,The Chainsmokers Great Good Fine Ok,Let You Go,Let You Go - Radio Edit,23.0,https://open.spotify.com/track/2Mh0jU5IyRTQfpyMnvki5Z,2015,3/28/15
4027,Mobb Deep Featuring Vita & Noyd,Vitamin String Quartet,Burn,Burn,23.0,https://open.spotify.com/track/5rqbDElUuis9BHfTruOC8i,2001,11/17/01
1010,Xenia Ghali Featuring Raquel Castro,Xenia Ghali Raquel Castro,Places,Places - Radio Edit,23.0,https://open.spotify.com/track/012jHbBhzpjN6kzGJNELDc,2017,4/1/17
4145,DMX Featuring Sisqo,DMX Sisqo,What You Want,What You Want - Radio Edit,23.0,https://open.spotify.com/track/0xT3Fg571q1iFjLe897ZYX,2000,7/1/00
985,Gucci Mane Featuring Drake,James Drake,Both,Both Feet,23.0,https://open.spotify.com/track/2ltzR6uLULAYE3BbSXzW3K,2017,1/7/17
1928,NEEDTOBREATHE Featuring Gavin DeGraw,NEEDTOBREATHE,Brother,Brother,23.0,https://open.spotify.com/track/76jtkq7829eEgEkoQrcjov,2015,7/18/15
4148,Lil Bow Wow,Lil Olee,Bow Wow (That's My Name),Bow Wow,23.0,https://open.spotify.com/track/1V4mWjnZlFHVXxccGYWmI0,2000,12/2/00
1947,Sofia Reyes Featuring Wisin,Wisin,Muevelo,Muévelo,23.0,https://open.spotify.com/track/4gAxLlI7QGIXzjmtg0RJNd,2015,2/7/15
1963,Ralphi Rosario Vs. Ashley J.,ashley j Ralphi Rosario,Cali,Cali,23.0,https://open.spotify.com/track/2jPILYHv21uKI2gbBvErWD,2015,8/29/15
3171,Third Day Featuring Lacey Mosley,Third Day,Born Again,Born Again,23.0,https://open.spotify.com/track/1OqxBNve2XJ6UNY5HhUdlV,2009,6/13/09
3175,Michael Jackson Featuring The Jacksons,Michael Jackson,This Is It,This Is It,23.0,https://open.spotify.com/track/5XaOvJcyNBNXRohL3eB9dL,2009,10/24/09
3185,The Red Jumpsuit Apparatus,The Red Jumpsuit Apparatus,Pen & Paper (Something Typical),Pen And Paper,23.0,https://open.spotify.com/track/4avrnJ1t946he63pkD4syn,2009,1/24/09
3189,Audrey Assad Featuring Chris Tomlin,Audrey Assad,Winter Snow,Winter Snow,23.0,https://open.spotify.com/track/0lKADxURVH8NNq3YmWQ319,2009,12/12/09
848,Prince Royce + Marc Anthony,Prince Royce Marc Anthony,Adicto,Adicto (feat. Marc Anthony),23.0,https://open.spotify.com/track/4Xqpt53kWML7eTObGxQ43i,2018,12/1/18
2474,Axwell & Sebastian Ingrosso,Axwell Sebastian Ingrosso,Roar,Roar - Style of Eye Remix,23.0,https://open.spotify.com/track/59Ik3xdlyUxhmgSy8D1Ly7,2013,6/22/13
826,Martin Garrix Featuring Bonn,Martin Garrix Bonn,High On Life,High On Life (feat. Bonn),23.0,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy,2018,8/11/18
816,"Sigala, Meghan Trainor, Ella Eyre & French Montana",Sigala Ella Eyre Meghan Trainor French Montana,Just Got Paid,Just Got Paid,23.0,https://open.spotify.com/track/0v3BMLcwUmAwyqJaf5997o,2018,9/22/18
3197,Teena Marie Featuring Faith Evans,Teena Marie,Can't Last A Day,Can’t Last a Day,23.0,https://open.spotify.com/track/4NeQnV7ta2ixFM46ulCYZi,2009,5/23/09
3218,Phil Wickham Featuring Bart Millard,Phil Wickham,Safe,Safe,23.0,https://open.spotify.com/track/4Ayh1LC4mTMEekMDXsdTyx,2009,10/10/09
3220,Carrie Underwood Featuring Randy Travis,Carrie Underwood,I Told You So,I Told You So,23.0,https://open.spotify.com/track/3ZK8icmaq8PMW686smPDVL,2009,2/28/09
1602,Flume Featuring Beck,Flume Beck,Tiny Cities,Tiny Cities (feat. Beck),23.0,https://open.spotify.com/track/0tfuWlmEWjQWBPYT7Cf4bX,2016,6/18/16
1922,A$AP Rocky Featuring Lil Wayne,A$AP Rocky Juicy J,M'$,Multiply,23.0,https://open.spotify.com/track/21tQ61tNj6qbXbDwmSIPt9,2015,6/13/15
2500,Ralphi Rosario Featuring Frankie,FrankieG King Trip,Forever,Forever,23.0,https://open.spotify.com/track/1YQuuAzIWTGu3rk9XgPXsn,2013,3/9/13
